Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6826168191bef43ac63ecfce,6717ca3a61e52dc226157162,APPROVED,Not Applicable,2025-05-15T16:30:00.652000Z,2025-05-15T16:38:20.363000Z,2025-05-22T17:31:52.138000Z,2025-05-15T16:38:21.252094Z,500.0,CJYS1MGD,148,"English, Tagalog-Filipino",48,Female,Asian,Philippines,United States,United States,Tagalog-Filipino,Yes,Due to start a new job within the next month
68261683ae49f2aaca5a7b30,67e5c4a339fa33145e02331c,APPROVED,Not Applicable,2025-05-15T16:30:18.247000Z,2025-05-15T16:49:50.796000Z,2025-05-22T17:33:07.250000Z,2025-05-15T16:49:51.601378Z,1173.0,CJYS1MGD,403,English,19,Male,White,United States,United States,United States,English,Yes,Part-Time
6826169c7b646146d314d36c,662e86c0ca96b47a056ccd7b,APPROVED,Not Applicable,2025-05-15T16:30:25.106000Z,2025-05-15T16:37:38.743000Z,2025-05-22T17:32:11.370000Z,2025-05-15T16:37:39.751879Z,434.0,CJYS1MGD,947,English,66,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682616a3f62a93916a6f8563,66632c96e56c2cc87923bf78,APPROVED,Not Applicable,2025-05-15T16:31:01.567000Z,2025-05-15T16:48:30.581000Z,2025-05-22T17:31:00.123000Z,2025-05-15T16:48:31.429971Z,1050.0,CJYS1MGD,2066,English,60,Female,Black,United States,United States,United States,English,No,Full-Time
682616aaa1bdfdb31cfedbc7,63fa2f029381a13d9f2a36a8,APPROVED,Not Applicable,2025-05-15T16:30:50.033000Z,2025-05-15T16:40:00.857000Z,2025-05-22T17:32:11.706000Z,2025-05-15T16:40:02.324960Z,551.0,CJYS1MGD,6073,English,55,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682616d9a0a6e7fb0144ca13,665cbfcf8534afbb16c06687,APPROVED,Not Applicable,2025-05-15T16:31:26.022000Z,2025-05-15T16:38:16.313000Z,2025-05-22T17:32:12.045000Z,2025-05-15T16:38:17.147448Z,411.0,CJYS1MGD,1523,English,65,Female,White,United States,United States,United States,English,No,Full-Time
682616f4d082220b77e9ed55,67c73d5782c0bc8887ebe092,APPROVED,Not Applicable,2025-05-15T16:31:55.855000Z,2025-05-15T16:43:52.498000Z,2025-05-22T17:32:12.382000Z,2025-05-15T16:43:53.381791Z,717.0,CJYS1MGD,212,English,68,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6826171160e73359b2a4f9fc,5f0a686635f72917e94c7a63,APPROVED,Not Applicable,2025-05-15T16:32:33.924000Z,2025-05-15T16:40:30.952000Z,2025-05-22T17:31:48.150000Z,2025-05-15T16:40:31.680784Z,478.0,CJYS1MGD,5229,English,44,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68261733c4d5cbd07065dde1,67389f3912380b4b3cd0b7d7,APPROVED,Not Applicable,2025-05-15T16:32:57.271000Z,2025-05-15T16:41:47.957000Z,2025-05-22T17:32:28.720000Z,2025-05-15T16:41:48.688940Z,531.0,CJYS1MGD,1391,English,72,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6826174a1ec9cbe9ce492a86,67882d7820c2fe1ab78f09b5,APPROVED,Not Applicable,2025-05-15T16:35:30.893000Z,2025-05-15T16:44:47.493000Z,2025-05-22T17:33:07.576000Z,2025-05-15T16:44:48.308685Z,557.0,CJYS1MGD,705,"English, German",22,Male,White,United States,United States,United States,English,No,Part-Time
6826176ec31f67745a6b2ff0,677601065642ec4c09a1a933,APPROVED,Not Applicable,2025-05-15T16:33:54.260000Z,2025-05-15T16:42:05.603000Z,2025-05-22T17:32:29.079000Z,2025-05-15T16:42:06.513029Z,492.0,CJYS1MGD,569,English,57,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6826178d9459f0cd8a05431e,67c0b00f366cea0441141661,APPROVED,Not Applicable,2025-05-15T16:34:51.030000Z,2025-05-15T16:40:09.194000Z,2025-05-22T17:56:31.032000Z,2025-05-22T17:56:31.177384Z,319.0,CJYS1MGD,1168,English,59,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682617917c1b0ed84dc4fd91,66311b6be5bf798369c7e2fd,APPROVED,Not Applicable,2025-05-15T16:34:31.651000Z,2025-05-15T16:38:48.725000Z,2025-05-22T17:31:25.319000Z,2025-05-15T16:38:49.975224Z,258.0,CJYS1MGD,849,"English, Spanish",40,Male,Other,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682617a73f138c07e2e06d5a,65b92135e296f28cb1a093c3,APPROVED,Not Applicable,2025-05-15T16:34:52.327000Z,2025-05-15T16:46:28.723000Z,2025-05-22T17:32:29.411000Z,2025-05-15T16:46:29.639836Z,697.0,CJYS1MGD,2515,English,66,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682617b925a1418cfdfa1849,67dc22fd187ed47e3603b12e,APPROVED,Not Applicable,2025-05-15T16:35:13.675000Z,2025-05-15T16:45:09.755000Z,2025-05-22T17:32:12.685000Z,2025-05-15T16:45:10.645744Z,597.0,CJYS1MGD,259,English,58,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
682617ba1a36da728a5a5cbd,665f4a8236d81b9f154a1b08,APPROVED,Not Applicable,2025-05-15T16:35:13.982000Z,2025-05-15T16:47:17.206000Z,2025-05-22T17:32:13.067000Z,2025-05-15T16:47:18.164410Z,724.0,CJYS1MGD,1791,English,61,Female,White,United States,United States,United States,English,No,Full-Time
682617bd843c8a6ea6fb6f7a,62f94c417a55be0afc4c5a4b,APPROVED,Not Applicable,2025-05-15T16:35:14.051000Z,2025-05-15T16:42:31.993000Z,2025-05-22T17:31:16.231000Z,2025-05-15T16:42:32.914264Z,438.0,CJYS1MGD,733,English,22,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,Part-Time
682617cda9120226cbf3db8b,67ed45f890e7e6649ded0d10,APPROVED,Not Applicable,2025-05-15T16:35:39.090000Z,2025-05-15T16:43:47.489000Z,2025-05-22T17:32:13.442000Z,2025-05-15T16:43:48.204381Z,489.0,CJYS1MGD,258,"English, Spanish, German, French",55,Female,White,United States,United States,United States,English,Yes,Part-Time
682617db6f34d3440873b654,63b5eb0ec316229203f1ddae,APPROVED,Not Applicable,2025-05-15T16:35:43.562000Z,2025-05-15T16:52:01.987000Z,2025-05-22T17:31:36.945000Z,2025-05-15T16:52:03.059160Z,979.0,CJYS1MGD,4678,English,58,Male,Asian,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682617f3affb72d0c210427b,56494d5b6902220012c4acb7,APPROVED,Not Applicable,2025-05-15T16:36:12.538000Z,2025-05-15T16:44:36.290000Z,2025-05-22T17:32:13.739000Z,2025-05-15T16:44:37.131678Z,504.0,CJYS1MGD,6887,English,63,Female,White,United States,United States,United States,English,No,Part-Time
68261824ed8feb9db86cdf14,599de70d8a6cc5000128f980,APPROVED,Not Applicable,2025-05-15T16:36:57.149000Z,2025-05-15T16:42:40.080000Z,2025-05-22T17:32:14.056000Z,2025-05-15T16:42:40.869980Z,343.0,CJYS1MGD,6554,English,55,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682618300ed21dfdf1604ea9,67e9c5ae31da35e759d17d8f,APPROVED,Not Applicable,2025-05-15T16:37:09.856000Z,2025-05-15T16:46:22.675000Z,2025-05-22T17:31:00.589000Z,2025-05-15T16:46:23.567197Z,553.0,CJYS1MGD,404,English,58,Female,Black,United States,United States,United States,English,No,Full-Time
68261831906714dd789349aa,67cdc3c7ea7918dcd6f2ab2d,APPROVED,Not Applicable,2025-05-15T16:37:13.338000Z,2025-05-15T16:44:00.267000Z,2025-05-22T17:32:29.754000Z,2025-05-15T16:44:01.321367Z,407.0,CJYS1MGD,703,English,61,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68261835ca2ec471227cf65f,67d9c883752d01ea00d0890f,APPROVED,Not Applicable,2025-05-15T16:37:14.803000Z,2025-05-15T16:44:40.474000Z,2025-05-22T17:32:30.086000Z,2025-05-15T16:44:41.292920Z,446.0,CJYS1MGD,125,English,57,Male,White,United States,United States,United States,English,No,Part-Time
68261856b54531142684ae9e,5ba259603bf2350001a54284,APPROVED,Not Applicable,2025-05-15T16:37:48.587000Z,2025-05-15T16:47:24.689000Z,2025-05-22T17:32:14.415000Z,2025-05-15T16:47:25.492131Z,577.0,CJYS1MGD,5550,English,62,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
68261878bdc96aa8cf8f98ed,67f00b145cf2440ca37929d4,APPROVED,Not Applicable,2025-05-15T16:38:16.898000Z,2025-05-15T16:42:41.768000Z,2025-05-22T17:32:30.397000Z,2025-05-15T16:42:42.617403Z,265.0,CJYS1MGD,296,English,57,Male,White,United States,United States,United States,English,Yes,Full-Time
6826187ddc6e6b63c3e3c1c6,662e214f43b3ced866b7e205,APPROVED,Not Applicable,2025-05-15T16:38:28.904000Z,2025-05-15T16:46:08.665000Z,2025-05-22T17:32:14.753000Z,2025-05-15T16:46:09.400627Z,460.0,CJYS1MGD,2152,English,58,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6826188edb5c5db503e16d76,6175eab1ddb5791df88241d1,APPROVED,Not Applicable,2025-05-15T16:38:42.738000Z,2025-05-15T16:43:06.201000Z,2025-05-22T17:31:05.935000Z,2025-05-15T16:43:07.228962Z,264.0,CJYS1MGD,2353,English,62,Female,Mixed,United States,United States,United States,English,No,Part-Time
68261899fa43c2ad4c1e3fe5,67b636c4ea38855cbb08ffe3,APPROVED,Not Applicable,2025-05-15T16:38:55.922000Z,2025-05-15T16:49:47.752000Z,2025-05-22T17:32:30.691000Z,2025-05-15T16:49:48.565041Z,652.0,CJYS1MGD,303,English,56,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682618ea91bef43ac63ecfff,677eed89918027fb1dc8b44f,APPROVED,Not Applicable,2025-05-15T16:40:34.828000Z,2025-05-15T16:54:34.753000Z,2025-05-22T17:32:15.102000Z,2025-05-15T16:54:35.696754Z,840.0,CJYS1MGD,938,"English, Swedish, Spanish",58,Female,White,United States,United States,United States,English,No,Other
682618ee9107b38889bce0bf,656f33480de6bb2a3b74fd40,APPROVED,Not Applicable,2025-05-15T16:40:23.487000Z,2025-05-15T16:48:17.233000Z,2025-05-22T17:32:15.458000Z,2025-05-15T16:48:18.191837Z,474.0,CJYS1MGD,334,English,58,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682618ffcb4ac849d2ed2b4f,5f285dc5b09b3715fa20a14c,APPROVED,Not Applicable,2025-05-15T16:40:36.504000Z,2025-05-15T16:52:48.887000Z,2025-05-22T17:32:15.790000Z,2025-05-15T16:52:49.760579Z,733.0,CJYS1MGD,6132,English,58,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68261924c4f14fe9216a63ed,60d9e7e76cf2ab6d21eb5f99,APPROVED,Not Applicable,2025-05-15T16:41:17.511000Z,2025-05-15T16:49:19.517000Z,2025-05-22T17:32:16.139000Z,2025-05-15T16:49:20.361069Z,483.0,CJYS1MGD,8009,English,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68261963eee1d052b3e0ab58,6824de5d2062f6727f41d51d,APPROVED,Not Applicable,2025-05-15T16:46:45.671000Z,2025-05-15T17:02:31.651000Z,2025-05-22T17:33:07.981000Z,2025-05-15T17:02:32.786911Z,946.0,CJYS1MGD,8,English,22,Male,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
68261980ce60e547b49238dd,65a9315cdf44fe04344cfc4a,APPROVED,Not Applicable,2025-05-15T16:43:19.401000Z,2025-05-15T16:55:33.335000Z,2025-05-22T17:31:53.133000Z,2025-05-15T16:55:34.352866Z,734.0,CJYS1MGD,341,"English, Spanish",49,Female,Other,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68261999e992be29a71e3fdc,650ee1c673c788d8cffca2d3,APPROVED,Not Applicable,2025-05-15T16:43:10.304000Z,2025-05-15T16:50:32.502000Z,2025-05-22T17:31:17.651000Z,2025-05-15T16:50:33.368422Z,443.0,CJYS1MGD,1888,English,24,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
682619b587065f7741e22005,61080eaae202b0ef135056a5,APPROVED,Not Applicable,2025-05-15T16:43:38.327000Z,2025-05-15T16:48:58.759000Z,2025-05-22T17:31:22.135000Z,2025-05-15T16:48:59.619080Z,321.0,CJYS1MGD,2115,English,26,Female,Mixed,United States,United States,United States,English,No,Full-Time
682619baf995b89e9dbb4ca3,677480f2a27970e0fcd67adf,APPROVED,Not Applicable,2025-05-15T16:43:42.452000Z,2025-05-15T16:47:35.631000Z,2025-05-22T17:31:25.785000Z,2025-05-15T16:47:36.677406Z,234.0,CJYS1MGD,43,"Spanish, English",37,Male,Other,United States,United States,United States,English,No,Full-Time
682619dcfd5c1eaba7f4341e,67d64ac905f499cb54151b62,APPROVED,Not Applicable,2025-05-15T16:44:16.270000Z,2025-05-15T16:53:33.454000Z,2025-05-22T17:31:38.370000Z,2025-05-15T16:53:34.282294Z,558.0,CJYS1MGD,402,English,68,Male,Other,United States,United States,United States,English,Yes,Part-Time
68261a0132fda754b6142123,66c6d6e031937c73ad6848b3,APPROVED,Not Applicable,2025-05-15T16:45:03.338000Z,2025-05-15T16:54:00.716000Z,2025-05-22T17:31:37.480000Z,2025-05-15T16:54:01.578738Z,538.0,CJYS1MGD,591,English,59,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68261a0c7e55833aa6e223ca,67d2122d66902841aaada512,APPROVED,Not Applicable,2025-05-15T16:45:10.023000Z,2025-05-15T16:57:09.056000Z,2025-05-22T17:31:01.025000Z,2025-05-15T16:57:10.059203Z,720.0,CJYS1MGD,100,English,62,Female,Black,Kenya,United States,United States,English,No,Other
68261a10c8eab3309b638927,67e0991e306d294ffe99091e,APPROVED,Not Applicable,2025-05-15T16:45:13.061000Z,2025-05-15T16:51:22.292000Z,2025-05-22T17:31:06.369000Z,2025-05-15T16:51:23.114787Z,370.0,CJYS1MGD,151,English,57,Female,Mixed,United States,United States,United States,English,No,Full-Time
68261a1ee4da17c33eb83436,67e75eae34ebdb05e34a891a,APPROVED,Not Applicable,2025-05-15T16:45:29.741000Z,2025-05-15T16:51:47.726000Z,2025-05-22T17:31:01.396000Z,2025-05-15T16:51:48.553001Z,378.0,CJYS1MGD,895,English,56,Female,Black,United States,United States,United States,English,No,Part-Time
68261a30cfd67fc747f9ae6e,680fc2988bc8531b0610a893,APPROVED,Not Applicable,2025-05-15T16:45:42.816000Z,2025-05-15T16:52:50.395000Z,2025-05-22T17:32:31.024000Z,2025-05-15T16:52:51.229108Z,428.0,CJYS1MGD,214,English,57,Male,White,United States,United States,United States,English,No,Other
68261a4b52e7dfb25f4f3d7e,63c5c3192e709e19fc67d5dd,APPROVED,Not Applicable,2025-05-15T16:47:58.914000Z,2025-05-15T16:59:59.473000Z,2025-05-22T17:31:38.827000Z,2025-05-15T17:00:00.394526Z,721.0,CJYS1MGD,7656,English,61,Male,Other,United States,United States,United States,English,No,Full-Time
68261a60598444c2ec18eaca,6626b05a15db572c21948eb7,APPROVED,Not Applicable,2025-05-15T16:47:31.471000Z,2025-05-15T16:55:58.768000Z,2025-05-22T17:31:06.744000Z,2025-05-15T16:55:59.772875Z,508.0,CJYS1MGD,1784,English,75,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68261a65afbabef6166a6db7,66aa7dc92e864bd2d481fadd,APPROVED,Not Applicable,2025-05-15T16:46:43.587000Z,2025-05-15T17:02:36.840000Z,2025-05-22T17:31:40.622000Z,2025-05-15T17:02:37.643778Z,954.0,CJYS1MGD,141,English,66,Female,Other,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68261a977ff50c1a32473fad,641359b5040c453203e2c088,APPROVED,Not Applicable,2025-05-15T16:49:34.030000Z,2025-05-15T17:19:40.482000Z,2025-05-22T17:31:16.647000Z,2025-05-15T17:19:41.363817Z,1807.0,CJYS1MGD,4070,English,24,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68261adca61a5af35ed9ac0f,67abec3fcd49071d4087f87f,APPROVED,Not Applicable,2025-05-15T16:48:37.935000Z,2025-05-15T16:53:04.538000Z,2025-05-22T17:31:18.083000Z,2025-05-15T16:53:05.464694Z,267.0,CJYS1MGD,336,English,19,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
68261af5b8ac8da696f02307,6645a550e2bdc9ec8b32ec7c,APPROVED,Not Applicable,2025-05-15T16:48:58.564000Z,2025-05-15T16:59:42.534000Z,2025-05-22T17:33:08.306000Z,2025-05-15T16:59:43.576957Z,644.0,CJYS1MGD,188,English,19,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
68261aff996668a462336e05,6673c06ef972fa4885e8ec49,APPROVED,Not Applicable,2025-05-15T16:49:56.631000Z,2025-05-15T16:53:58.928000Z,2025-05-22T17:31:18.570000Z,2025-05-15T16:53:59.885348Z,243.0,CJYS1MGD,2140,English,22,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68261b07c12a4bb83a67d2de,6501f7c274092e1270832a17,APPROVED,Not Applicable,2025-05-15T16:49:40.547000Z,2025-05-15T16:56:26.783000Z,2025-05-22T17:31:51.203000Z,2025-05-15T16:56:27.713532Z,407.0,CJYS1MGD,3638,English,49,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68261b25b010483cbded2bab,659daa1ed4e13d6428103c1f,APPROVED,Not Applicable,2025-05-15T16:49:41.072000Z,2025-05-15T16:57:04.891000Z,2025-05-22T17:31:39.814000Z,2025-05-15T16:57:05.745588Z,444.0,CJYS1MGD,4007,English,60,Female,Asian,India,United States,United States,Hindi,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68261b639c7b766a03e3c1b6,643bd22e67aeded15060e447,APPROVED,Not Applicable,2025-05-15T16:51:29.117000Z,2025-05-15T17:04:26.247000Z,2025-05-22T17:31:07.113000Z,2025-05-15T17:04:27.100379Z,778.0,CJYS1MGD,5220,English,61,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
68261b9b85d5152dc088c4c0,6670e05a65d32df6fa3e7560,APPROVED,Not Applicable,2025-05-15T16:54:06.754000Z,2025-05-15T17:10:15.934000Z,2025-05-22T17:31:13.148000Z,2025-05-15T17:10:16.902736Z,970.0,CJYS1MGD,2789,"English, Spanish",57,Male,Mixed,"Venezuela, Bolivarian Republic of",United States,United States,Spanish,No,Full-Time
68261c2beff6b3eff85c312c,676861f9660a8ed18457dc06,APPROVED,Not Applicable,2025-05-15T16:54:11.101000Z,2025-05-15T16:57:41.363000Z,2025-05-22T17:31:53.517000Z,2025-05-15T16:57:42.337886Z,211.0,CJYS1MGD,565,English,46,Female,Other,United States,United States,United States,English,No,Full-Time
68261c57dbb593ce3f64d381,67629e103d0ced802418a1e6,APPROVED,Not Applicable,2025-05-15T16:56:05.444000Z,2025-05-15T17:26:20.217000Z,2025-05-22T17:31:20.804000Z,2025-05-15T17:26:21.075081Z,1815.0,CJYS1MGD,218,English,26,Female,Other,United States,United States,United States,English,Yes,Full-Time
68261c9fca6220db4d6f0980,64d5323f567c88a7df95b47a,APPROVED,Not Applicable,2025-05-15T16:58:51.635000Z,2025-05-15T17:01:32.105000Z,2025-05-22T17:31:37.925000Z,2025-05-15T17:01:33.117015Z,161.0,CJYS1MGD,2775,English,55,Male,Asian,Korea,United States,United States,English,No,Full-Time
68261f457ff50c1a32474430,66e778dbd71f6556193bc9e5,APPROVED,Not Applicable,2025-05-15T17:08:12.629000Z,2025-05-15T17:12:40.964000Z,2025-05-22T17:55:49.482000Z,2025-05-22T17:55:49.605512Z,269.0,CJYS1MGD,1098,"English, Spanish",20,Male,Other,United States,United States,United States,Spanish,Yes,Unemployed (and job seeking)
6826201a8992630edb2ff882,66562a9e55aa080598f8d59a,APPROVED,Not Applicable,2025-05-15T17:11:13.357000Z,2025-05-15T17:17:33.112000Z,2025-05-22T17:31:42.255000Z,2025-05-15T17:17:34.118225Z,380.0,CJYS1MGD,56,"English, Spanish, French",24,Male,Other,United States,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
682620647c1b0ed84dc4febd,62a74fec726aac54b9e43d75,APPROVED,Not Applicable,2025-05-15T17:12:10.084000Z,2025-05-15T17:21:47.872000Z,2025-05-22T17:31:13.617000Z,2025-05-15T17:21:48.779236Z,578.0,CJYS1MGD,5654,English,66,Male,Mixed,United States,United States,United States,English,No,Part-Time
6826213e19a32e4a78df3415,5bfbfeed249c390001f875be,APPROVED,Not Applicable,2025-05-15T17:15:53.503000Z,2025-05-15T17:20:09.651000Z,2025-05-22T17:31:22.499000Z,2025-05-15T17:20:10.577645Z,257.0,CJYS1MGD,1954,English,33,Female,Mixed,United States,United States,United States,English,No,Part-Time
6826214309468a0ff414d03e,669a90feda82b881fc296656,APPROVED,Not Applicable,2025-05-15T17:16:15.754000Z,2025-05-15T17:22:56.477000Z,2025-05-22T17:31:21.282000Z,2025-05-15T17:22:57.318906Z,401.0,CJYS1MGD,1827,English,29,Female,Other,United States,United States,United States,English,No,Full-Time
68262184f28fb09a9d32e21e,666c44e0af1439ede48b2d93,APPROVED,Not Applicable,2025-05-15T17:19:01.556000Z,2025-05-15T17:35:33.238000Z,2025-05-22T17:31:48.609000Z,2025-05-15T17:35:34.214099Z,992.0,CJYS1MGD,619,English,36,Female,Other,United States,United States,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED
68262398102527e5748f2a91,6653e566a1dd567008582c28,APPROVED,Not Applicable,2025-05-15T17:25:54.581000Z,2025-05-15T17:38:37.964000Z,2025-05-22T17:31:41.073000Z,2025-05-15T17:38:38.799334Z,764.0,CJYS1MGD,1324,"English, Spanish",61,Female,Other,Cuba,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
68262435a1e172642da2279c,6691bc059b0182b0bdd7d682,APPROVED,Not Applicable,2025-05-15T17:29:18.996000Z,2025-05-15T17:43:49.955000Z,2025-05-22T17:31:14Z,2025-05-15T17:43:50.859045Z,871.0,CJYS1MGD,2478,English,57,Male,Mixed,United States,United States,United States,English,No,Part-Time
682626e787998804191097ff,678836d5d46e9d4aa9971dea,APPROVED,Not Applicable,2025-05-15T17:40:02.523000Z,2025-05-15T17:47:18.524000Z,2025-05-22T17:31:40.214000Z,2025-05-15T17:47:19.546938Z,437.0,CJYS1MGD,253,English,58,Female,Asian,Philippines,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682628df35759021ec88ca9d,678579350f213035a567e0ce,APPROVED,Not Applicable,2025-05-15T17:48:22.040000Z,2025-05-15T17:58:49.659000Z,2025-05-22T17:31:44.168000Z,2025-05-15T17:58:50.543038Z,628.0,CJYS1MGD,45,English,18,Female,Other,United States,United States,United States,English,Yes,Unemployed (and job seeking)
68262b40f2466f061f8f8f33,6721223f5043128958f50fc5,APPROVED,Not Applicable,2025-05-15T17:58:32.479000Z,2025-05-15T18:06:32.029000Z,2025-05-22T17:31:41.817000Z,2025-05-15T18:06:32.954226Z,480.0,CJYS1MGD,653,English,55,Female,Other,United States,United States,United States,English,No,Part-Time
68262ca6a9120226cbf3e26b,675b8b09b399ed2fe8481f50,APPROVED,Not Applicable,2025-05-15T18:04:25.552000Z,2025-05-15T18:08:21.557000Z,2025-05-22T17:31:17.092000Z,2025-05-15T18:08:22.442668Z,237.0,CJYS1MGD,522,"English, Japanese",24,Male,Mixed,United States,United States,United States,English,Yes,Other
682633aa5ff812cc3755e4b7,59e62b6277860e0001512e14,APPROVED,Not Applicable,2025-05-15T18:34:29.201000Z,2025-05-15T18:41:57.947000Z,2025-05-22T17:31:14.437000Z,2025-05-15T18:41:58.880729Z,449.0,CJYS1MGD,8855,"English, French, Spanish",71,Male,Mixed,Cuba,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
682635c7f2002e194add7050,5dc483cf74939e34e55c3619,APPROVED,Not Applicable,2025-05-15T18:43:25.043000Z,2025-05-15T18:50:49.235000Z,2025-05-22T17:32:31.385000Z,2025-05-15T18:50:50.213668Z,445.0,CJYS1MGD,9992,"English, Spanish",74,Male,White,United States,United States,United States,English,No,Part-Time
682600ac1dc75546fb0b5b33,66dee6f684496247b05c71fa,RETURNED,Not Applicable,2025-05-15T14:56:51.637000Z,,,,,,1845,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682600bef4dec9c64cd731ce,67d5e3d6a8a6bc7b6665a542,RETURNED,Not Applicable,2025-05-15T14:57:10.344000Z,,,,,,1033,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682600d342ec0c8d94b09fdd,67d865c30ff89ada0c980689,RETURNED,Not Applicable,2025-05-15T14:57:23.941000Z,,,,,,1239,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682600f1ebd7cab54b857d0c,5865bdf7a3462300010673e3,RETURNED,Not Applicable,2025-05-15T15:08:00.061000Z,,,,,,3899,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682600fdca4d17da3a6f32f3,67f10aa249d8518755800580,RETURNED,Not Applicable,2025-05-15T15:09:00.048000Z,,,,,,1030,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682600fe058f130d0c69ac41,67c63003f65a59b85e577e72,RETURNED,Not Applicable,2025-05-15T14:58:35.255000Z,,,,,,1108,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260102d25ebc41094d6bb0,66957ab0e33f6b17bea3a067,RETURNED,Not Applicable,2025-05-15T14:58:15.700000Z,,,,,,1686,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
